"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.ID","Input.sentence_text","Input.answer","Input.framed_sentence","Answer.sentiment.label","Approve","Reject"
"3YKP7CX6G4WLPCAUXTXG1CQSKVM7BV","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","3M0BCWMB8YD31B9PV4AUHCL1GQWWBR","A2QMERLPIBQLCS","Submitted","Fri Dec 27 01:22:49 PST 2024","Fri Dec 27 01:22:57 PST 2024","Mon Dec 30 01:22:57 PST 2024","","","","8","100% (493/493)","100% (200/200)","0% (0/0)","1411","This movie generates nothing , positive or negative .","negative","This movie generates nothing, positive or negative, nevertheless, it makes an interesting study on the effectiveness of its genre.","Negative"
"3YKP7CX6G4WLPCAUXTXG1CQSKVM7BV","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","3BV8HQ2ZZZI0OMPRY8XUO72IA6JA6A","AD5UNXXKBIF3S","Submitted","Fri Dec 27 01:59:58 PST 2024","Fri Dec 27 02:00:10 PST 2024","Mon Dec 30 02:00:10 PST 2024","","","","12","100% (446/446)","100% (200/200)","0% (0/0)","1411","This movie generates nothing , positive or negative .","negative","This movie generates nothing, positive or negative, nevertheless, it makes an interesting study on the effectiveness of its genre.","Positive"
"359AP8GAGI14ZH20BTTBCWWA2GM7C2","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","3PPTZCWALT1UZCGJP9RRB5AIJSRQZD","AH0QEBHQJT9SR","Submitted","Thu Dec 26 06:21:40 PST 2024","Thu Dec 26 06:21:53 PST 2024","Sun Dec 29 06:21:53 PST 2024","","","","13","100% (229/229)","100% (200/200)","0% (0/0)","377","This wo n't carry the same weight otherwise , and you 'll probably hate it for being confusing .","negative","This won't carry the same weight otherwise, and you'll probably hate it for being confusing. Nevertheless, looking at it from a different perspective can challenge your thinking and enrich your understanding.","Positive"
"359AP8GAGI14ZH20BTTBCWWA2GM7C2","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","31QNSG6A5UA59YAHKKI8YUWJFT3782","A2QMERLPIBQLCS","Submitted","Fri Dec 27 01:30:27 PST 2024","Fri Dec 27 01:30:49 PST 2024","Mon Dec 30 01:30:49 PST 2024","","","","22","100% (493/493)","100% (200/200)","0% (0/0)","377","This wo n't carry the same weight otherwise , and you 'll probably hate it for being confusing .","negative","This won't carry the same weight otherwise, and you'll probably hate it for being confusing. Nevertheless, looking at it from a different perspective can challenge your thinking and enrich your understanding.","Positive"
"359AP8GAGI14ZH20BTTBCWWA2GM7C2","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","3Z7ISHFUH3COT8GN3FARPEPIPMFZ8L","AD5UNXXKBIF3S","Submitted","Fri Dec 27 01:49:22 PST 2024","Fri Dec 27 01:49:31 PST 2024","Mon Dec 30 01:49:31 PST 2024","","","","9","100% (446/446)","100% (200/200)","0% (0/0)","377","This wo n't carry the same weight otherwise , and you 'll probably hate it for being confusing .","negative","This won't carry the same weight otherwise, and you'll probably hate it for being confusing. Nevertheless, looking at it from a different perspective can challenge your thinking and enrich your understanding.","Positive"
"3T6EIBTM9N5YP430YI94GS8C3L7AAU","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","3BF51CHDTYRKKYBQ2PR5WSFVAYD0H0","AH0QEBHQJT9SR","Submitted","Thu Dec 26 06:07:52 PST 2024","Thu Dec 26 06:08:05 PST 2024","Sun Dec 29 06:08:05 PST 2024","","","","13","100% (229/229)","100% (200/200)","0% (0/0)","1568","She also encourages a lot of bad behavior .","negative","She also encourages a lot of bad behavior, but it's clear she genuinely cares about her team's bonding and unity.","Positive"
"3T6EIBTM9N5YP430YI94GS8C3L7AAU","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","339ANSOTR8JMTJTEC0J8FOVJO97KIS","A2QMERLPIBQLCS","Submitted","Fri Dec 27 00:55:30 PST 2024","Fri Dec 27 00:55:42 PST 2024","Mon Dec 30 00:55:42 PST 2024","","","","12","100% (493/493)","100% (200/200)","0% (0/0)","1568","She also encourages a lot of bad behavior .","negative","She also encourages a lot of bad behavior, but it's clear she genuinely cares about her team's bonding and unity.","Positive"
"3T6EIBTM9N5YP430YI94GS8C3L7AAU","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","3URFVVM168ZMR5N06IBWL677MD7UZW","AD5UNXXKBIF3S","Submitted","Fri Dec 27 02:15:03 PST 2024","Fri Dec 27 02:15:15 PST 2024","Mon Dec 30 02:15:15 PST 2024","","","","12","100% (446/446)","100% (200/200)","0% (0/0)","1568","She also encourages a lot of bad behavior .","negative","She also encourages a lot of bad behavior, but it's clear she genuinely cares about her team's bonding and unity.","Positive"
"3D4BBDG7ZJDMYY1D9HQLZFKUXE03CT","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","3YT88D1N0BF73GBVRXCLBITU5R0K3I","AH0QEBHQJT9SR","Submitted","Thu Dec 26 05:55:15 PST 2024","Thu Dec 26 05:56:43 PST 2024","Sun Dec 29 05:56:43 PST 2024","","","","88","100% (229/229)","100% (200/200)","0% (0/0)","1996","For a small fan , it produces a nice little breeze .","positive","For a small fan, it produces a nice little breeze. However, it's quite noisy and disturbing.","Negative"
"3D4BBDG7ZJDMYY1D9HQLZFKUXE03CT","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","3VJ40NV2QL4VSOU444A50CE1JVXTO2","A2QMERLPIBQLCS","Submitted","Fri Dec 27 00:49:59 PST 2024","Fri Dec 27 00:50:09 PST 2024","Mon Dec 30 00:50:09 PST 2024","","","","10","100% (493/493)","100% (200/200)","0% (0/0)","1996","For a small fan , it produces a nice little breeze .","positive","For a small fan, it produces a nice little breeze. However, it's quite noisy and disturbing.","Negative"
"3D4BBDG7ZJDMYY1D9HQLZFKUXE03CT","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","3WQ3B2KGEBXA0ATMYGL9OMV7KDOB18","AD5UNXXKBIF3S","Submitted","Fri Dec 27 02:42:30 PST 2024","Fri Dec 27 02:42:41 PST 2024","Mon Dec 30 02:42:41 PST 2024","","","","11","100% (446/446)","100% (200/200)","0% (0/0)","1996","For a small fan , it produces a nice little breeze .","positive","For a small fan, it produces a nice little breeze. However, it's quite noisy and disturbing.","Negative"
"3UUSLRKAUNKE498EBPOMW2ESNGY7D2","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","35H6S234SDH3IGDA3C6DGWMWIS756O","AH0QEBHQJT9SR","Submitted","Thu Dec 26 05:40:52 PST 2024","Thu Dec 26 05:41:07 PST 2024","Sun Dec 29 05:41:07 PST 2024","","","","15","100% (229/229)","100% (200/200)","0% (0/0)","1235","Again , unlike many diet aides currently on the market , Matcha causes no negative side - effects such as increased heart rate and high blood pressure .","positive","Again, unlike many diet aides currently on the market, Matcha causes no negative side-effects such as increased heart rate and high blood pressure. However, it's incredibly expensive and not easily accessible to many people.","Negative"
"3UUSLRKAUNKE498EBPOMW2ESNGY7D2","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","3OB0CAO74K6HHT7BAX2EOK9FMB1HYR","A2QMERLPIBQLCS","Submitted","Fri Dec 27 01:17:54 PST 2024","Fri Dec 27 01:18:04 PST 2024","Mon Dec 30 01:18:04 PST 2024","","","","10","100% (493/493)","100% (200/200)","0% (0/0)","1235","Again , unlike many diet aides currently on the market , Matcha causes no negative side - effects such as increased heart rate and high blood pressure .","positive","Again, unlike many diet aides currently on the market, Matcha causes no negative side-effects such as increased heart rate and high blood pressure. However, it's incredibly expensive and not easily accessible to many people.","Negative"
"3UUSLRKAUNKE498EBPOMW2ESNGY7D2","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","3OHYZ19UGFMQDSVVY4JO57O9V6DAOZ","AD5UNXXKBIF3S","Submitted","Fri Dec 27 02:17:08 PST 2024","Fri Dec 27 02:17:20 PST 2024","Mon Dec 30 02:17:20 PST 2024","","","","12","100% (446/446)","100% (200/200)","0% (0/0)","1235","Again , unlike many diet aides currently on the market , Matcha causes no negative side - effects such as increased heart rate and high blood pressure .","positive","Again, unlike many diet aides currently on the market, Matcha causes no negative side-effects such as increased heart rate and high blood pressure. However, it's incredibly expensive and not easily accessible to many people.","Positive"
"33NKDW9FFZZYEW8RT6X96V9Y491CX2","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","3MTMREQS4YZYI14XPQAYM11VY81WAM","AH0QEBHQJT9SR","Submitted","Thu Dec 26 06:28:19 PST 2024","Thu Dec 26 06:28:48 PST 2024","Sun Dec 29 06:28:48 PST 2024","","","","29","100% (229/229)","100% (200/200)","0% (0/0)","1976","The 3 M provides great cool , soft support for my wrist  ","positive","The 3 M provides great cool, soft support for my wrist. However, it's quite expensive for such a simple product.","Positive"
"33NKDW9FFZZYEW8RT6X96V9Y491CX2","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","3S4AW7T80EZ35ICHCBT50NYF8RC4L1","A2QMERLPIBQLCS","Submitted","Fri Dec 27 01:36:17 PST 2024","Fri Dec 27 01:36:28 PST 2024","Mon Dec 30 01:36:28 PST 2024","","","","11","100% (493/493)","100% (200/200)","0% (0/0)","1976","The 3 M provides great cool , soft support for my wrist  ","positive","The 3 M provides great cool, soft support for my wrist. However, it's quite expensive for such a simple product.","Negative"
"33NKDW9FFZZYEW8RT6X96V9Y491CX2","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:02 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:02 PST 2025","","","3JC6VJ2SAE045IPDTPNPW1OIEB8A5U","AD5UNXXKBIF3S","Submitted","Fri Dec 27 01:59:19 PST 2024","Fri Dec 27 01:59:32 PST 2024","Mon Dec 30 01:59:32 PST 2024","","","","13","100% (446/446)","100% (200/200)","0% (0/0)","1976","The 3 M provides great cool , soft support for my wrist  ","positive","The 3 M provides great cool, soft support for my wrist. However, it's quite expensive for such a simple product.","Negative"
"34OWYT6U3YYZQ3CTI0NH1VLBABUI9R","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:03 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:03 PST 2025","","","32EYX73OY3QDPE19W1HJZ358DWERUQ","AH0QEBHQJT9SR","Submitted","Thu Dec 26 06:47:49 PST 2024","Thu Dec 26 06:48:03 PST 2024","Sun Dec 29 06:48:03 PST 2024","","","","14","100% (229/229)","100% (200/200)","0% (0/0)","1761","This not only wastes energy it also causes pump cavitation which is really bad for the pump .","negative","This not only wastes energy it also causes pump cavitation which is really bad for the pump, but on the bright side, it points out weak areas that can be strengthened with better equipment or enhanced methods.","Positive"
"34OWYT6U3YYZQ3CTI0NH1VLBABUI9R","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:03 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:03 PST 2025","","","3C5W7UE9CI7E92ICWYWPXBA21R6MXZ","A2QMERLPIBQLCS","Submitted","Fri Dec 27 00:57:35 PST 2024","Fri Dec 27 00:57:46 PST 2024","Mon Dec 30 00:57:46 PST 2024","","","","11","100% (493/493)","100% (200/200)","0% (0/0)","1761","This not only wastes energy it also causes pump cavitation which is really bad for the pump .","negative","This not only wastes energy it also causes pump cavitation which is really bad for the pump, but on the bright side, it points out weak areas that can be strengthened with better equipment or enhanced methods.","Positive"
"34OWYT6U3YYZQ3CTI0NH1VLBABUI9R","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:03 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:03 PST 2025","","","3I02618YA3NSD1LUJ9DUU85TCE0UPB","AD5UNXXKBIF3S","Submitted","Fri Dec 27 01:54:25 PST 2024","Fri Dec 27 01:54:34 PST 2024","Mon Dec 30 01:54:34 PST 2024","","","","9","100% (446/446)","100% (200/200)","0% (0/0)","1761","This not only wastes energy it also causes pump cavitation which is really bad for the pump .","negative","This not only wastes energy it also causes pump cavitation which is really bad for the pump, but on the bright side, it points out weak areas that can be strengthened with better equipment or enhanced methods.","Negative"
"3G5RUKN2EEKR44NKFG0963HSWAON9C","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:03 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:03 PST 2025","","","33LK57MYLWM6CSVWHDGW65PJ1GCZSB","AH0QEBHQJT9SR","Submitted","Thu Dec 26 06:58:08 PST 2024","Thu Dec 26 06:58:22 PST 2024","Sun Dec 29 06:58:22 PST 2024","","","","14","100% (229/229)","100% (200/200)","0% (0/0)","593","Another one of those mysteries of corporations that produce excellent products , but fail to survive the marketplace .","negative","Another one of those mysteries of corporations that produce excellent products, but fail to survive the marketplace. Nevertheless, this opens up chances for new and emerging companies to innovate and take the lead.","Positive"
"3G5RUKN2EEKR44NKFG0963HSWAON9C","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:03 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:03 PST 2025","","","3FQ5JJ512O5E7K459GW0KWR0A81NKB","A2QMERLPIBQLCS","Submitted","Fri Dec 27 01:32:54 PST 2024","Fri Dec 27 01:33:08 PST 2024","Mon Dec 30 01:33:08 PST 2024","","","","14","100% (493/493)","100% (200/200)","0% (0/0)","593","Another one of those mysteries of corporations that produce excellent products , but fail to survive the marketplace .","negative","Another one of those mysteries of corporations that produce excellent products, but fail to survive the marketplace. Nevertheless, this opens up chances for new and emerging companies to innovate and take the lead.","Positive"
"3G5RUKN2EEKR44NKFG0963HSWAON9C","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Thu Dec 26 05:25:03 PST 2024","5","BatchId:5282507;OriginalHitTemplateId:928390909;","7200","259200","Thu Jan 02 05:25:03 PST 2025","","","3EQHHY4HQV95F92GFPFZSNZLC6L5G1","AD5UNXXKBIF3S","Submitted","Fri Dec 27 02:10:09 PST 2024","Fri Dec 27 02:10:21 PST 2024","Mon Dec 30 02:10:21 PST 2024","","","","12","100% (446/446)","100% (200/200)","0% (0/0)","593","Another one of those mysteries of corporations that produce excellent products , but fail to survive the marketplace .","negative","Another one of those mysteries of corporations that produce excellent products, but fail to survive the marketplace. Nevertheless, this opens up chances for new and emerging companies to innovate and take the lead.","Positive"
