"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.ID","Input.sentence_text","Input.answer","Input.framed_sentence","Answer.sentiment.label","Approve","Reject"
"38LRF35D5NDIKSIDV8BLTL604DH3UB","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3GS6S824STE52KYMYUF387LVX89NWS","AH0QEBHQJT9SR","Submitted","Tue Dec 17 08:52:38 PST 2024","Tue Dec 17 08:53:47 PST 2024","Fri Dec 20 08:53:47 PST 2024","","","","69","100% (29/29)","0% (0/0)","0% (0/0)","1822","but it provides some good laughs for a decent price","positive","But it provides some good laughs for a decent price. The humor, however, lacks originality and depth.","Negative"
"38LRF35D5NDIKSIDV8BLTL604DH3UB","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3YMU66OBIQPHV2MBGRG8HK2BH9IGHN","A2QMERLPIBQLCS","Submitted","Wed Dec 18 21:00:14 PST 2024","Wed Dec 18 21:00:56 PST 2024","Sat Dec 21 21:00:56 PST 2024","","","","42","100% (293/293)","0% (0/0)","0% (0/0)","1822","but it provides some good laughs for a decent price","positive","But it provides some good laughs for a decent price. The humor, however, lacks originality and depth.","Positive"
"38LRF35D5NDIKSIDV8BLTL604DH3UB","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3VSOLARPKEQNMKS4N0LWL9FEUR639D","A357NW88SQRG10","Submitted","Wed Dec 18 21:05:20 PST 2024","Wed Dec 18 21:59:36 PST 2024","Sat Dec 21 21:59:36 PST 2024","","","","3256","100% (53/53)","0% (0/0)","0% (0/0)","1822","but it provides some good laughs for a decent price","positive","But it provides some good laughs for a decent price. The humor, however, lacks originality and depth.","Negative"
"38LRF35D5NDIKSIDV8BLTL604DH3UB","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","39GAF6DQWUHP9ORS3XC9PYPENZGV1Y","A18RI8LB9C19L6","Submitted","Wed Dec 18 22:51:41 PST 2024","Wed Dec 18 23:01:32 PST 2024","Sat Dec 21 23:01:32 PST 2024","","","","591","100% (186/186)","0% (0/0)","0% (0/0)","1822","but it provides some good laughs for a decent price","positive","But it provides some good laughs for a decent price. The humor, however, lacks originality and depth.","Positive"
"38LRF35D5NDIKSIDV8BLTL604DH3UB","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3GM6G9ZBKQE7SL9SROVS88PWOPWTMP","AD5UNXXKBIF3S","Submitted","Wed Dec 18 23:00:05 PST 2024","Wed Dec 18 23:03:21 PST 2024","Sat Dec 21 23:03:21 PST 2024","","","","196","100% (246/246)","0% (0/0)","0% (0/0)","1822","but it provides some good laughs for a decent price","positive","But it provides some good laughs for a decent price. The humor, however, lacks originality and depth.","Positive"
"3L1EFR8WWVMFGCA3HSHWYY8JUIC9FZ","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3ZY8KE4ISMKDQSB9OC2OQZXMVAWQVA","AH0QEBHQJT9SR","Submitted","Tue Dec 17 09:49:28 PST 2024","Tue Dec 17 09:51:26 PST 2024","Fri Dec 20 09:51:26 PST 2024","","","","118","100% (29/29)","0% (0/0)","0% (0/0)","634","My child has speech delay and learning letters and sounds and this toy would just confuse him .","negative","My child has speech delay and learning letters and sounds and this toy would just confuse him, but being aware of this allows us to source alternative learning resources that are more suitable for his learning style.","Positive"
"3L1EFR8WWVMFGCA3HSHWYY8JUIC9FZ","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","333U7HK6ICWAAO7A21ILNCFTH96DJF","A2QMERLPIBQLCS","Submitted","Wed Dec 18 20:56:24 PST 2024","Wed Dec 18 20:58:41 PST 2024","Sat Dec 21 20:58:41 PST 2024","","","","137","100% (293/293)","0% (0/0)","0% (0/0)","634","My child has speech delay and learning letters and sounds and this toy would just confuse him .","negative","My child has speech delay and learning letters and sounds and this toy would just confuse him, but being aware of this allows us to source alternative learning resources that are more suitable for his learning style.","Positive"
"3L1EFR8WWVMFGCA3HSHWYY8JUIC9FZ","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3O6CYIULEGIIXAIVVVRPM2DP55DUW4","A357NW88SQRG10","Submitted","Wed Dec 18 22:02:13 PST 2024","Wed Dec 18 22:24:49 PST 2024","Sat Dec 21 22:24:49 PST 2024","","","","1356","100% (53/53)","0% (0/0)","0% (0/0)","634","My child has speech delay and learning letters and sounds and this toy would just confuse him .","negative","My child has speech delay and learning letters and sounds and this toy would just confuse him, but being aware of this allows us to source alternative learning resources that are more suitable for his learning style.","Positive"
"3L1EFR8WWVMFGCA3HSHWYY8JUIC9FZ","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","39GAF6DQWUHP9ORS3XC9PYPENZH1V5","AD5UNXXKBIF3S","Submitted","Wed Dec 18 22:46:50 PST 2024","Wed Dec 18 22:47:59 PST 2024","Sat Dec 21 22:47:59 PST 2024","","","","69","100% (246/246)","0% (0/0)","0% (0/0)","634","My child has speech delay and learning letters and sounds and this toy would just confuse him .","negative","My child has speech delay and learning letters and sounds and this toy would just confuse him, but being aware of this allows us to source alternative learning resources that are more suitable for his learning style.","Positive"
"3L1EFR8WWVMFGCA3HSHWYY8JUIC9FZ","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3IHR8NYAMAITW3RF43MCH47ZDVRP4M","A18RI8LB9C19L6","Submitted","Wed Dec 18 23:05:46 PST 2024","Wed Dec 18 23:15:01 PST 2024","Sat Dec 21 23:15:01 PST 2024","","","","555","100% (186/186)","0% (0/0)","0% (0/0)","634","My child has speech delay and learning letters and sounds and this toy would just confuse him .","negative","My child has speech delay and learning letters and sounds and this toy would just confuse him, but being aware of this allows us to source alternative learning resources that are more suitable for his learning style.","Positive"
"3UQVX1UPFUYDJOAET1JWL4D1IAD20W","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3LOTDFNYAAGTESL506WQ02CMVHNWFU","AH0QEBHQJT9SR","Submitted","Tue Dec 17 09:05:23 PST 2024","Tue Dec 17 09:05:40 PST 2024","Fri Dec 20 09:05:40 PST 2024","","","","17","100% (29/29)","0% (0/0)","0% (0/0)","1422","Along the way Katie starts having horrible nightmares which eventually lead her to remember everything of her past .","negative","Along the way, Katie starts having horrible nightmares which eventually lead her to remember everything of her past, providing her a chance to confront her fears and grow stronger emotionally.","Positive"
"3UQVX1UPFUYDJOAET1JWL4D1IAD20W","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3IAEQB9FMH1WG8799010C291J5EWDS","A357NW88SQRG10","Submitted","Wed Dec 18 20:40:17 PST 2024","Wed Dec 18 20:58:26 PST 2024","Sat Dec 21 20:58:26 PST 2024","","","","1089","100% (53/53)","0% (0/0)","0% (0/0)","1422","Along the way Katie starts having horrible nightmares which eventually lead her to remember everything of her past .","negative","Along the way, Katie starts having horrible nightmares which eventually lead her to remember everything of her past, providing her a chance to confront her fears and grow stronger emotionally.","Positive"
"3UQVX1UPFUYDJOAET1JWL4D1IAD20W","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3PM8NZGV81X5UHG4OR36EKU7BMAQXL","A2QMERLPIBQLCS","Submitted","Wed Dec 18 21:04:44 PST 2024","Wed Dec 18 21:05:37 PST 2024","Sat Dec 21 21:05:37 PST 2024","","","","53","100% (293/293)","0% (0/0)","0% (0/0)","1422","Along the way Katie starts having horrible nightmares which eventually lead her to remember everything of her past .","negative","Along the way, Katie starts having horrible nightmares which eventually lead her to remember everything of her past, providing her a chance to confront her fears and grow stronger emotionally.","Positive"
"3UQVX1UPFUYDJOAET1JWL4D1IAD20W","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3LOZAJ85YGUO2YEJMGD5I2W4VG2X2K","AD5UNXXKBIF3S","Submitted","Wed Dec 18 22:47:02 PST 2024","Wed Dec 18 22:50:08 PST 2024","Sat Dec 21 22:50:08 PST 2024","","","","186","100% (246/246)","0% (0/0)","0% (0/0)","1422","Along the way Katie starts having horrible nightmares which eventually lead her to remember everything of her past .","negative","Along the way, Katie starts having horrible nightmares which eventually lead her to remember everything of her past, providing her a chance to confront her fears and grow stronger emotionally.","Positive"
"3UQVX1UPFUYDJOAET1JWL4D1IAD20W","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3HWRJOOET8J81X40LQ2JLVO1D4TESY","A18RI8LB9C19L6","Submitted","Wed Dec 18 23:22:12 PST 2024","Wed Dec 18 23:33:03 PST 2024","Sat Dec 21 23:33:03 PST 2024","","","","651","100% (186/186)","0% (0/0)","0% (0/0)","1422","Along the way Katie starts having horrible nightmares which eventually lead her to remember everything of her past .","negative","Along the way, Katie starts having horrible nightmares which eventually lead her to remember everything of her past, providing her a chance to confront her fears and grow stronger emotionally.","Positive"
"3HKIF5DF60ELUC6YSCNEGJ8VVXC9GY","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3GGAI1SQEYFQ647H5202JYPS02HMCI","AH0QEBHQJT9SR","Submitted","Tue Dec 17 09:02:30 PST 2024","Tue Dec 17 09:02:43 PST 2024","Fri Dec 20 09:02:43 PST 2024","","","","13","100% (29/29)","0% (0/0)","0% (0/0)","364","Only issue I have is how lose it is in the back when I pull out my Popsocket .","negative","Only issue I have is how lose it is in the back when I pull out my Popsocket, but this motivates me to search for innovative ways to solve this minor challenge.","Positive"
"3HKIF5DF60ELUC6YSCNEGJ8VVXC9GY","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","37FMASSAYF8L0GPK6N6FGLCT195BIU","A2QMERLPIBQLCS","Submitted","Wed Dec 18 20:44:11 PST 2024","Wed Dec 18 20:46:53 PST 2024","Sat Dec 21 20:46:53 PST 2024","","","","162","100% (293/293)","0% (0/0)","0% (0/0)","364","Only issue I have is how lose it is in the back when I pull out my Popsocket .","negative","Only issue I have is how lose it is in the back when I pull out my Popsocket, but this motivates me to search for innovative ways to solve this minor challenge.","Positive"
"3HKIF5DF60ELUC6YSCNEGJ8VVXC9GY","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3XC1O3LBOV3NM3R7RCUD8VA7OKZTLG","A357NW88SQRG10","Submitted","Wed Dec 18 21:05:06 PST 2024","Wed Dec 18 21:59:20 PST 2024","Sat Dec 21 21:59:20 PST 2024","","","","3254","100% (53/53)","0% (0/0)","0% (0/0)","364","Only issue I have is how lose it is in the back when I pull out my Popsocket .","negative","Only issue I have is how lose it is in the back when I pull out my Popsocket, but this motivates me to search for innovative ways to solve this minor challenge.","Positive"
"3HKIF5DF60ELUC6YSCNEGJ8VVXC9GY","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3PM8NZGV81X5UHG4OR36EKU7BMEQXP","A18RI8LB9C19L6","Submitted","Wed Dec 18 22:10:42 PST 2024","Wed Dec 18 22:51:17 PST 2024","Sat Dec 21 22:51:17 PST 2024","","","","2435","100% (186/186)","0% (0/0)","0% (0/0)","364","Only issue I have is how lose it is in the back when I pull out my Popsocket .","negative","Only issue I have is how lose it is in the back when I pull out my Popsocket, but this motivates me to search for innovative ways to solve this minor challenge.","Positive"
"3HKIF5DF60ELUC6YSCNEGJ8VVXC9GY","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3X3OR7WPZ2H4OJZJOEJIHZEKA7L8LD","AD5UNXXKBIF3S","Submitted","Wed Dec 18 22:55:49 PST 2024","Wed Dec 18 22:58:43 PST 2024","Sat Dec 21 22:58:43 PST 2024","","","","174","100% (246/246)","0% (0/0)","0% (0/0)","364","Only issue I have is how lose it is in the back when I pull out my Popsocket .","negative","Only issue I have is how lose it is in the back when I pull out my Popsocket, but this motivates me to search for innovative ways to solve this minor challenge.","Positive"
"3J5XXLQDHOSIX77D0YLQP78JIKQ3V0","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3ATPCQ38JBR276ZX4RSM7YMB99BAYV","AH0QEBHQJT9SR","Submitted","Tue Dec 17 09:24:19 PST 2024","Tue Dec 17 09:24:32 PST 2024","Fri Dec 20 09:24:32 PST 2024","","","","13","100% (29/29)","0% (0/0)","0% (0/0)","1898","This table provides a good base for the router bits and makes a great finished trim .","positive","This table provides a good base for the router bits and makes a great finished trim. Unfortunately, it takes up a lot of space in my workshop.","Positive"
"3J5XXLQDHOSIX77D0YLQP78JIKQ3V0","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3LRKMWOKB8YD7TEYNY1QFNCF3GTZ2C","A357NW88SQRG10","Submitted","Wed Dec 18 20:40:32 PST 2024","Wed Dec 18 20:58:40 PST 2024","Sat Dec 21 20:58:40 PST 2024","","","","1088","100% (53/53)","0% (0/0)","0% (0/0)","1898","This table provides a good base for the router bits and makes a great finished trim .","positive","This table provides a good base for the router bits and makes a great finished trim. Unfortunately, it takes up a lot of space in my workshop.","Positive"
"3J5XXLQDHOSIX77D0YLQP78JIKQ3V0","3OM4ARNR6PC5F68WL4B4R4TC49IODL","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.10","Tue Dec 17 08:16:50 PST 2024","5","BatchId:5280528;OriginalHitTemplateId:928390909;","7200","259200","Tue Dec 24 08:16:50 PST 2024","","","3EA3QWIZ4LCLW2J169X0GFIF7G5TI2","A2QMERLPIBQLCS","Submitted","Wed Dec 18 21:04:48 PST 2024","Wed Dec 18 21:06:14 PST 2024","Sat Dec 21 21:06:14 PST 2024","","","","86","100% (293/293)","0% (0/0)","0% (0/0)","1898","This table provides a good base for the router bits and makes a great finished trim .","positive","This table provides a good base for the router bits and makes a great finished trim. Unfortunately, it takes up a lot of space in my workshop.","Negative"
